Emitter_id,Node_id,AidRES_site_id,NUTS0,NUTS3,Lat,Lon,Sector_id,Sector_name,Product_route_id,Product_route_name,Product_cap_ktpa,Config_id_1,Config_id_2,Config_id_noCC,Route_name_1,Route_name_2,Route_name_noCC,Base_emissions_tot_tCO2ptpa,Base_emissions_direct_tCO2ptpa,Captured_CO2_1_tCO2ptpa,Captured_CO2_2_tCO2ptpa,Capture_ofwhich_bio_1_tCO2ptpa,Capture_ofwhich_bio_2_tCO2ptpa,Totex_1_EURptpa,Totex_2_EURptpa,Totex_noCC_EURptpa,Capex_1_EURptpa,Capex_2_EURptpa,Capex_noCC_EURptpa,Opex_noTandS_1_EURptpa,Opex_noTandS_2_EURptpa,Opex_noTandS_noCC_EURptpa,CO2_allowance_cost_1_EURpt,direct_emission_1_tco2_t,direct_emission_2_tco2_t,direct_emission_noCC_tco2_t,total_emission_1_tco2_t,total_emission_2_tco2_t,total_emission_noCC_tco2_t,Cluster_julia
E2031,C966,966,HR,HR064,46.2211598,15.7059123,3,Glass,11,glass-container,356.2310436,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C317
E1679,C967,967,HR,HR036,44.9672095999999,14.1220196999999,2,Cement,8,cement,507.1440475,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C318
E2243,C970,970,HU,HU213,47.1666306999999,18.1283476999999,5,Fertilisers,18,fertiliser-ammonia,265.65,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C319
E2244,C970,970,HU,HU213,47.1666306999999,18.1283476999999,5,Fertilisers,18,fertiliser-nitric-acid,372.59999999999997,117,118,117,(BM)HNO3,(BM)HNO3-DEA,(BM)HNO3,0.455609314,0.409,0.0,0.736,0.0,0.736,97.43214512,105.90694141568,97.43214512,30.0,38.47479629568,30.0,67.43214512,67.43214512,67.43214512,0.0,0.0,-0.736,0.0,0.0,-0.736,0.0,C319
E4042,C970,970,HU,HU213,47.1666306999999,18.1283476999999,5,Fertilisers,18,fertiliser-urea,85.1736,130,131,130,(BM)Urea,(BM)Urea-DEA,(BM)Urea,0.345423371,0.186,0.0,1.451,0.0,1.451,195.9229408,212.63072534488,195.9229408,11.0,27.707784544880003,11.0,184.9229408,184.9229408,184.9229408,0.0,0.0,-1.451,0.0,0.0578748,-1.3931252,0.0578748,C319
E815,C971,971,HU,HU311,48.2392340999999,20.3303002,1,Steel,2,steel-secondary,329.0,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C320
E2354,C972,972,HU,HU311,48.2491885,20.6470085999999,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C321
E2492,C972,972,HU,HU311,48.2491885,20.6470085999999,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C321
E2619,C972,972,HU,HU311,48.2491885,20.6470085999999,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C321
E1886,C973,973,HU,HU311,47.9145019999999,21.0238382,6,Chemical,19,chemical-olefins,660.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C322
E1887,C973,973,HU,HU311,47.9145019999999,21.0238382,6,Chemical,21,chemical-PE,765.0,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C322
E2300,C973,973,HU,HU311,47.9145019999999,21.0238382,6,Chemical,19,chemical-olefins,130.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C322
E2355,C975,975,HU,HU311,48.2485339999999,20.647853,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C321
E2493,C975,975,HU,HU311,48.2485339999999,20.647853,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C321
E2620,C975,975,HU,HU311,48.2485339999999,20.647853,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C321
E2356,C976,976,HU,HU311,47.9167327999999,21.0231327,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C322
E2494,C976,976,HU,HU311,47.9167327999999,21.0231327,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C322
E2621,C976,976,HU,HU311,47.9167327999999,21.0231327,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C322
E1684,C979,979,HU,HU120,47.8037601999999,19.104893,2,Cement,8,cement,753.7335185,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C323
E1685,C980,980,HU,HU231,45.8127526999999,18.396291,2,Cement,8,cement,608.6792645,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C324
E816,C982,982,HU,HU211,46.9507728999999,18.9458285999999,1,Steel,1,steel-primary,1650.0,204,203,203,(NG)DRI-EAF-MEA,(NG)DRI-EAF,(NG)DRI-EAF,2.36399401,2.002,0.586,0.0,0.0,0.0,435.4523586444444,502.38245864444445,502.38245864444445,46.0,32.0,32.0,389.4523586444444,470.38245864444445,470.38245864444445,9.75,0.065,0.651,0.651,0.20736103233333333,0.7814126323333334,0.7814126323333334,C325
E2068,C983,983,HU,HU332,46.5773932,20.6869494,3,Glass,11,glass-container,191.4216912,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C326
E2177,C986,986,HU,HU332,46.5833546,20.690614,3,Glass,12,glass-float,223.5604126,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C326
E1686,C987,987,HU,HU231,46.0148271999999,17.9843291,2,Cement,8,cement,698.6496595,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C327
E110,C988,988,IE,IE053,51.8206332,-8.24086179999999,4,Refineries,15,refineries-light-liquid-fuel,1052.6399999999999,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C328
E1688,C990,990,IE,IE051,52.641263,-8.6885905,2,Cement,8,cement,1080.110914,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C329
E1689,C991,991,IE,IE062,53.6840502,-6.3878095,2,Cement,8,cement,1506.432147,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C330
E1692,C994,994,IE,IE062,53.434134,-7.143366,2,Cement,8,cement,661.3123577,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C331
E1693,C995,995,IE,IE041,41.3124310999999,-74.1429430999999,2,Cement,8,cement,1188.682519,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C332
E1993,C996,996,IT,ITC41,45.5980764999999,9.0060894,3,Glass,11,glass-container,164.1160884,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C333
E2084,C997,997,IT,ITC4C,45.398735,8.951024,3,Glass,11,glass-container,62.11128887,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C333
E2195,C999,999,IT,ITC4D,45.7037049999999,9.2808949,3,Glass,13,glass-fibre,119.3665459,158,152,157,(EL)-CC,(NG)-CC,(EL),0.827356012,0.634,0.066,0.183,0.0,0.0,328.847314,329.405778,350.893514,81.174,109.437,71.0,247.673314,219.968778,279.893514,1.05,0.007,0.02,0.227,0.2712316,0.14762786,0.48989479999999996,C333
E818,C1000,1000,IT,ITH42,45.7891836,13.2296488,1,Steel,2,steel-secondary,684.2468917,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C334
E2061,C1001,1001,IT,ITC4C,45.4289779,9.0925283,3,Glass,11,glass-container,216.0975569,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C333
E1864,C1002,1002,IT,ITH56,44.8585573,11.5955356,6,Chemical,21,chemical-PE,254.0,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C335
E2357,C1004,1004,IT,ITC4D,45.6349927999999,9.1087494,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C333
E2495,C1004,1004,IT,ITC4D,45.6349927999999,9.1087494,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C333
E2622,C1004,1004,IT,ITC4D,45.6349927999999,9.1087494,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C333
E2170,C1005,1005,IT,ITH42,45.7708982999999,13.2293845,3,Glass,12,glass-float,245.8315324,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C334
E2075,C1006,1006,IT,ITC4C,45.5275267999999,9.2203502,3,Glass,11,glass-container,160.2506416,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C333
E2080,C1007,1007,IT,ITC4C,45.4174002999999,9.08003609999999,3,Glass,11,glass-container,177.1089558,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C333
E1695,C1008,1008,IT,ITC46,45.68677,9.46829,2,Cement,8,cement,1253.455855,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C333
E819,C1009,1009,IT,ITC46,45.6466515999999,9.60047299999999,1,Steel,2,steel-secondary,622.0426288,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C333
E820,C1010,1010,IT,ITC46,45.8054539,10.0674553,1,Steel,2,steel-secondary,133.294849,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E822,C1012,1012,IT,ITC47,45.9601650999999,10.3126801,1,Steel,2,steel-secondary,88.86323268,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C337
E823,C1013,1013,IT,ITC47,45.5657569999999,10.2144742999999,1,Steel,2,steel-secondary,577.6110124,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E824,C1014,1014,IT,ITC47,45.5092402,10.250423,1,Steel,2,steel-secondary,1066.358792,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E828,C1018,1018,IT,ITC47,45.6429204,10.3823861,1,Steel,2,steel-secondary,799.7690941,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E829,C1019,1019,IT,ITC47,45.5476626999999,10.0870427,1,Steel,2,steel-secondary,133.294849,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E1696,C1020,1020,IT,ITC47,45.5149945,10.3439523999999,2,Cement,8,cement,1451.407052,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C336
E830,C1021,1021,IT,ITC47,45.4766523999999,10.2124301,1,Steel,2,steel-secondary,710.9058615,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E831,C1022,1022,IT,ITC47,45.6491964,10.2083727999999,1,Steel,2,steel-secondary,479.8614565,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C336
E111,C1023,1023,IT,ITC48,45.1021559,8.8974777,4,Refineries,15,refineries-light-liquid-fuel,3274.88,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C338
E832,C1024,1024,IT,ITC4A,45.1501907,9.9437508,1,Steel,2,steel-secondary,3421.234458,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C339
E1865,C1025,1025,IT,ITC4B,45.1456189,10.832546,6,Chemical,21,chemical-PE,1915.0,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C340
E2358,C1028,1028,IT,ITG19,37.1495229,15.194041,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C341
E2496,C1028,1028,IT,ITG19,37.1495229,15.194041,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C341
E2623,C1028,1028,IT,ITG19,37.1495229,15.194041,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C341
E882,C1035,1035,IT,ITI22,42.5646814999999,12.6704273,1,Steel,2,steel-secondary,1288.516874,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C342
E2561,C1038,1038,IT,ITC18,44.8836479,8.6684389,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C343
E2359,C1040,1040,IT,ITF44,40.6374665,17.9870492,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C344
